company,location,rocket,mission_status,launch_date,failure,launch_year,launch_decade,rocket_failure_rate,rocket_launch_count,org_failure_rate,past_failure_rate,company_enc,location_enc,rocket_enc
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1961-12-11 09:39:00+00:00,1,1961.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.5185185185185185,40,83,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1961-12-12 20:40:00+00:00,0,1961.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3392857142857143,48,60,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Failure,1961-12-21 12:30:00+00:00,1,1961.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.5357142857142857,40,47,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Partial Failure,1961-12-22 19:12:00+00:00,1,1961.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.7857142857142857,17,67,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Failure,1962-01-13 21:41:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3508771929824561,48,60,55
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Failure,1962-01-24 09:30:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3620689655172414,48,58,55
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",Unknown,Partial Failure,1962-01-26 20:30:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.8,17,22,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-02-08 12:43:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3559322033898305,48,57,55
NASA,"LC-14, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-02-20 14:47:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.5,35,24,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Partial Failure,1962-02-21 18:44:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.36666666666666664,48,59,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-02-27 19:39:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.36065573770491804,48,60,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-03-07 16:06:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3548387096774194,48,57,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Success,1962-03-07 22:10:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.75,17,67,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-03-16 11:59:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.5172413793103449,40,47,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-04-06 17:15:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.5,40,47,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Success,1962-04-09 15:04:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.7058823529411765,17,67,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-04-18 00:54:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3492063492063492,48,59,55
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-04-23 20:50:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.6666666666666666,17,22,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-04-24 04:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4838709677419355,40,47,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-04-26 10:02:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.46875,40,83,55
NASA,"LA-3, Wallops Flight Facility, Virginia, USA",Unknown,Failure,1962-04-26 10:49:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.5238095238095238,35,15,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-04-26 18:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.34375,48,57,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1962-04-26 18:56:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.631578947368421,17,68,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-04-29 00:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3384615384615385,48,60,55
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",Unknown,Failure,1962-05-08 19:49:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.65,17,64,55
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Failure,1962-05-10 12:06:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3484848484848485,48,58,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-05-15 19:36:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.34328358208955223,48,59,55
NASA,"LC-14, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-05-24 12:45:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.5,35,24,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-05-28 03:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.45454545454545453,40,47,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-05-30 01:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3382352941176471,48,62,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-06-01 09:37:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.47058823529411764,40,83,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-06-02 00:31:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3333333333333333,48,60,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1962-06-17 18:14:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.6190476190476191,17,68,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-06-18 20:20:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.32857142857142857,48,59,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-06-19 12:19:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.323943661971831,48,57,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-06-23 00:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3194444444444444,48,60,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-06-28 01:09:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3150684931506849,48,62,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-06-30 16:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.45714285714285713,40,47,55
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-07-10 08:35:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3108108108108108,48,58,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1962-07-18 20:15:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5909090909090909,17,68,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-07-21 00:56:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.30666666666666664,48,59,55
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",Unknown,Failure,1962-07-22 09:21:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.6086956521739131,17,22,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-07-28 00:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.3026315789473684,48,60,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-07-28 09:18:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4444444444444444,40,83,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-08-02 00:17:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2987012987012987,48,62,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1962-08-05 17:59:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5833333333333334,17,68,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-08-11 08:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.43243243243243246,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-08-12 08:02:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.42105263157894735,40,83,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-08-18 15:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.41025641025641024,40,47,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Success,1962-08-23 11:44:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2948717948717949,48,74,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-08-25 02:56:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.425,40,83,55
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-08-27 06:53:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.56,17,22,55
US Air Force,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,1962-08-29 01:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2911392405063291,48,63,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-09-01 02:12:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.43902439024390244,40,83,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-09-01 20:39:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2875,48,59,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-09-12 00:59:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4523809523809524,40,83,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-09-17 23:46:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2839506172839506,48,60,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-09-18 08:53:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.2804878048780488,48,57,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-09-27 09:40:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4418604651162791,40,83,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-09-29 06:05:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.27710843373493976,48,62,55
US Air Force,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,1962-09-29 23:34:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.27380952380952384,48,63,55
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-10-02 22:11:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.27058823529411763,48,58,55
NASA,"LC-14, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-10-03 09:13:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.4782608695652174,35,24,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-10-09 18:35:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.26744186046511625,48,60,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-10-17 09:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4318181818181818,40,83,55
General Dynamics,"LC-12, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-10-18 16:59:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5384615384615384,17,22,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1962-10-20 04:00:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4222222222222222,40,47,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-10-24 17:55:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.43478260869565216,40,83,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Failure,1962-10-25 07:00:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.44680851063829785,40,47,55
US Air Force,"SLC-2W, Vandenberg AFB, California, USA",Unknown,Success,1962-10-26 16:14:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.26436781609195403,48,63,55
US Air Force,"SLC-17B, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-10-27 23:15:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.26136363636363635,48,58,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-10-31 08:08:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.25842696629213485,48,57,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-11-01 16:14:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4375,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1962-11-04 15:35:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4489795918367347,40,83,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-11-05 22:04:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.25555555555555554,48,60,55
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",Unknown,Success,1962-11-11 20:17:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5185185185185185,17,68,55
US Air Force,"SLC-1W (75-3-4), Vandenberg AFB, California, USA",Unknown,Success,1962-11-24 22:01:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.25274725274725274,48,60,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-12-04 21:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.25,48,62,55
US Air Force,"SLC-2E (75-1-1), Vandenberg AFB, California, USA",Unknown,Success,1962-12-13 04:07:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24731182795698925,48,62,55
US Air Force,"SLC-17A, Cape Canaveral AFS, Florida, USA",Unknown,Success,1962-12-13 23:30:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24468085106382978,48,57,55
US Air Force,"SLC-1E (75-3-5), Vandenberg AFB, California, USA",Unknown,Success,1962-12-14 21:26:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24210526315789474,48,59,55
NASA,"LA-3, Wallops Flight Facility, Virginia, USA",Unknown,Success,1962-12-16 14:33:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.4583333333333333,35,15,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Failure,1962-12-17 20:36:00+00:00,1,1962.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5357142857142857,17,67,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Success,1962-12-19 01:25:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.23958333333333334,48,74,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1962-12-22 09:24:00+00:00,0,1962.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.44,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1963-01-04 08:49:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.45098039215686275,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1963-02-03 09:29:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.46153846153846156,40,83,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Success,1963-02-19 16:33:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.23711340206185566,48,74,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-03-21 08:30:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4528301886792453,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-04-02 08:04:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4444444444444444,40,83,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Failure,1963-04-05 03:01:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24489795918367346,48,74,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Failure,1963-04-06 03:01:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.45454545454545453,40,47,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1963-04-13 11:00:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.44642857142857145,40,47,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-04-22 08:30:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.43859649122807015,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-04-28 08:49:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.43103448275862066,40,83,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Success,1963-05-09 20:06:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5172413793103449,17,67,55
NASA,"LC-14, Cape Canaveral AFS, Florida, USA",Unknown,Success,1963-05-15 13:04:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.08374384236453201,0.44,35,24,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1963-05-22 03:00:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.423728813559322,40,47,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-05-24 10:34:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4166666666666667,40,83,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-06-14 11:58:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4098360655737705,40,83,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Success,1963-06-16 01:49:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24242424242424243,48,74,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-06-16 09:29:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4032258064516129,40,83,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Success,1963-06-28 21:19:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24,48,74,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Failure,1963-07-10 10:03:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4126984126984127,40,83,55
General Dynamics,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1963-07-12 20:46:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.5,17,73,55
General Dynamics,"SLC-3E, Vandenberg AFB, California, USA",Unknown,Success,1963-07-19 03:51:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.4838709677419355,17,67,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Success,1963-08-06 06:00:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.40625,40,47,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Failure,1963-08-22 06:00:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4153846153846154,40,47,55
General Dynamics,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1963-09-06 19:30:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.46875,17,73,55
US Air Force,"SLC-5, Vandenberg AFB, California, USA",Unknown,Failure,1963-09-27 11:17:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.17834394904458598,0.24752475247524752,48,74,55
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",Unknown,Success,1963-10-17 02:37:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.45454545454545453,17,23,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-10-18 09:29:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4090909090909091,40,83,55
RVSN USSR,"Mayak-2, Kapustin Yar, Russia",Unknown,Failure,1963-10-24 04:30:00+00:00,1,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.417910447761194,40,47,55
General Dynamics,"SLC-4W, Vandenberg AFB, California, USA",Unknown,Success,1963-10-25 18:59:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.18473895582329317,0.4411764705882353,17,73,55
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",Unknown,Success,1963-11-01 08:56:00+00:00,0,1963.0,1960.0,0.10864197530864197,3240,0.0891089108910891,0.4117647058823529,40,83,55
